244,Winona State,761,College,Men,Division III,North Central,Northwoods DIII,12,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=0Rz%2bFBBchoT8ggGzC%2fTPN5n5%2b637%2bcUFW6AmFxLywqw%3d
245,Worcester Polytech,752,College,Men,Division III,New England,South New England DIII,4,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=RH3hn%2bu6a5hSYrJ%2f7noc9nsfXd8UIqGAgrb3mxrq3wc%3d
246,Saint Joseph's,749,College,Men,Division I,Ohio Valley,East Penn DI,1,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=5LUUKnt5tELAhIXU21RPNAEUrCiHpNhqIqQ%2fp714HfA%3d
247,Drake,749,College,Men,Division III,North Central,West Plains DIII,14,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=iBbTG4mE8R%2bfZPxxRmRDacFglgaEmE01xiUQCPP6zMI%3d
248,Navy,747,College,Men,Division III,Atlantic Coast,Northern Atlantic Coast DIII,9,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=%2bfebzAixzTGkoWtL0b9pF9Y5wl%2fVdubpZEX6NageTB4%3d
249,Bentley,737,College,Men,Division III,New England,Metro Boston DIII,7,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=KPzeHPsazBrPlauwBSdglpVy%2blev4iSP8F41nFWP89s%3d
250,Whitworth,734,College,Men,Division III,Northwest,Northwest DIII,7,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=pixq4bei46axysbDuGspZtfEDLriH7OOnRUm%2faJU93k%3d
251,Tufts B,727,College,Men,Developmental,New England,Metro Boston Dev,6,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=kyy9lshmMuTsQFmRkKhpnPjNhV8lr%2faGRkKOepQ1vkw%3d
252,Wake Forest,727,College,Men,Division I,Atlantic Coast,Carolina DI,6,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=oa87Fd1JAvgSA%2flHdzknaYvNhuqEFXW1UcLZNHPIH9c%3d
253,Berry,726,College,Men,Division III,Southeast,Eastern Southeast DIII,8,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ZsIQqbCcvSmMxQgEfCnw4GxPjOtN45yrshwJf08G848%3d
254,New Mexico,723,College,Men,Division I,Southwest,Desert DI,2,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=zKSPstEQ4oGiRgTm%2bBylGnGF97kF1%2baVEZPKwEBzzq8%3d
255,North Georgia,721,College,Men,Division III,Southeast,Eastern Southeast DIII,10,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=uI73XrXT6ZrbuOOQSvk2Buw2uBw41KS2NAa90HYl9JY%3d
256,Loyola-Chicago,716,College,Men,Division I,Great Lakes,Illinois DI,12,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=KeXj1DBlb0J4uiQY2kOynyC0YcYUG%2bzyckWLUYWJyyM%3d
257,Arizona State B,711,College,Men,Developmental,Southwest,Southwest Dev,14,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=JZbQNrT%2bMnL9ryms7N0%2bj8f%2bb%2bx25gZXZlIq%2fj7cXKU%3d
258,Tennessee Tech,710,College,Men,Division I,Southeast,Southern Appalachian DI,2,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=bokxsOTeoBnh9Zzxu27INKq7QMjiu6ov%2fq5MN3PvksQ%3d
259,DePaul,708,College,Men,Division I,Great Lakes,Illinois DI,10,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=nSERJUKs51ZMYKDPDuh3vB01GH5JfEJGS9ckWq0wkj8%3d
260,Baylor B,702,College,Men,Division I,South Central,North Texas DI,4,2,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=COqgxzI0aM0EY7VT9fp2pTzd7282SAc1bwZygSNdXO0%3d
261,Saint Rose,700,College,Men,Division III,Metro East,Hudson Valley DIII,6,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=hFKkErcVKDL9NaPRmVauSjc46RN6oQ07exMwV%2bGXLKk%3d
262,Cal State-Long Beach,698,College,Men,Division I,Southwest,SoCal DI,5,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=JPes2fOQbmyCGzN%2bd4%2bn%2fW9JXc9OAibfRDZcek9lQrM%3d
263,Arkansas State,698,College,Men,Division I,South Central,Ozarks DI,6,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=tRJLY1%2bQJ5Iq%2bhRYSkKugyIRC3j3p9pbORKdKO3Tlds%3d
264,Miami (Ohio),697,College,Men,Division I,Ohio Valley,Ohio DI,10,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=YXvilVZxjYjZQ%2bLF5me0gAbPX7gN2tOkBe5guIq9jFs%3d
265,Mars Hill,696,College,Men,Division III,Atlantic Coast,Carolina DIII,2,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ckY111KIVVlZQpur5BRsrnPeOvjjoVTXgOYFCpbPLqk%3d
266,Massachusetts B,695,College,Men,Developmental,New England,South New England Dev,8,2,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=po9%2fYYL4AbEM%2bSNoGFp8pCcdDijE%2bpgAkhiFxyGs40c%3d
267,Washington State,693,College,Men,Division I,Northwest,Big Sky DI,8,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=NqfgmwfQNdY7hDEJFdMHJtOoJNrOARTk1xGDYBmkKQs%3d
268,Union (Tennessee),693,College,Men,Division III,Southeast,Western Southeast DIII,6,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=NwOhcCXZNxLUvYitc4G%2fo1PRxJR%2b%2fj4GD5dDD%2bL2PYY%3d
269,Catholic,691,College,Men,Division III,Atlantic Coast,Northern Atlantic Coast DIII,5,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=yGlWyu8Iei3zZ2kAvYBZrEy4dq2BaXZxVIF7%2bSiklwk%3d
270,Wooster,685,College,Men,Division III,Ohio Valley,Ohio DIII,6,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=pDuixrfYt1Qwhzen%2fBHgfWTYEg5m9nU9uXSzNAJu6%2f8%3d
271,Macalester,678,College,Men,Division III,North Central,Northwoods DIII,7,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=vr8O8kMWPFb2G2bu03%2fNtJhPHxzM%2f9tQGZjjD5mDLJk%3d
272,Middle Tennessee State,672,College,Men,Division I,Southeast,Gulf Coast DI,5,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=UEtgj%2f%2ftR%2bS61c0KEGQdSzCoTghUaRbxBHyAo48bUQM%3d
273,American,670,College,Men,Division I,Atlantic Coast,Colonial DI,8,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=QnvyjVj%2ftWmP0P5wPqy1iZ%2b4P1JwKYJu%2fUBettsRBZI%3d
274,Connecticut College,665,College,Men,Division III,Metro East,Hudson Valley DIII,2,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=2QveYqcipxv%2fOE%2bhAqM%2b4hdTgI5VnFIBSzE4YhVlOTk%3d
275,Charleston,661,College,Men,Division I,Atlantic Coast,Carolina DI,5,23,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=rFGzTKn91AuBnfgWEJ5yCMzKeSSTImc9UrNatymG2pc%3d
276,Yale,655,College,Men,Division I,Metro East,Hudson Valley DI,4,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=OiWNQRZ4fYo6k34am2pt0toJmTyR3inUtGkaWsQU3cA%3d
277,Tulsa,655,College,Men,Division III,South Central,Ozarks DIII,4,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=KxaMeZArZBcjULvS%2bGdfpbj6qWWxfOU15ib0xqCs0VE%3d
278,Texas-Arlington,653,College,Men,Division I,South Central,North Texas DI,6,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=%2fs0aQC7tZQfI1bpKRJir9fyiyXccVC1khWeh%2bFJJCp8%3d
279,Christopher Newport,650,College,Men,Division III,Atlantic Coast,Northern Atlantic Coast DIII,13,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=NguxUL0jcENqC7srXP9ka5c4Eq8yafeHlmmgEgrBKEs%3d
280,Ohio State B,644,College,Men,Developmental,Ohio Valley,Ohio Valley Dev,5,1,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=grgrvcEXRAs9YD7uq%2bvZ2Am1DDLqIYhhQJ%2b%2fzQHS53Y%3d
281,Messiah,640,College,Men,Division III,Ohio Valley,West Penn DIII,10,17,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=U%2fE0hfA%2fzpWDFXBIAV8disWHGTY8mGKGqmBTWlGMUYA%3d
282,Wisconsin-Stevens Point,639,College,Men,Division I,North Central,Lake Superior DI,2,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=OdShW5xQNuUIMZ3Pu7u7XRd3NKsbllo2ivPnjm98hF4%3d
283,Valparaiso,639,College,Men,Division III,Great Lakes,East Plains DIII,6,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=MWmRlYFAxCPspQuiphpzk8kax9zCKT%2fxW7boDlS4qSc%3d
284,Missouri,637,College,Men,Division I,South Central,Ozarks DI,3,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=%2f3P1kIrjHImjd0W7HHT%2fmQWJmNNzHiQvVh%2fyS8VRPDE%3d
285,Sul Ross State,635,College,Men,Division III,South Central,Texas DIII,2,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=say2CRziA%2bkIEgA3lvngMcvghIvmx3qXyuQsTXQX2PA%3d
286,Carleton College-Hot Karls,627,College,Men,Division III,North Central,Northwoods DIII,15,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=9myKDL5338W8qXHMeBn8YY7PsuN%2f0wW50q7sDBcwbPA%3d
287,Sacramento State,626,College,Men,Division I,Southwest,NorCal DI,3,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ZCnw8n7No%2f%2fijHrPAFwmkvT3tm0MXKyIETMkMaJ3Ex4%3d
288,New Haven,623,College,Men,Division III,Metro East,Hudson Valley DIII,2,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=tC5Eo%2bNL8XFgffN2je1zkimsMXHU4RKDwfPRT%2beNfXY%3d
289,Miami,620,College,Men,Division I,Southeast,Florida DI,4,22,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=2mwXFNiNW9rwtqfWNDIDMQhD8IRsBhWKFI8%2bvlyFSgI%3d
290,Illinois B,618,College,Men,Developmental,Great Lakes,Great Lakes Dev,15,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=24FRsK8oYKxxNrsbtNEbpghjUkdaGZiOp5T0Gw1yMGg%3d
291,North Greenville,617,College,Men,Division III,Atlantic Coast,Carolina DIII,2,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=qFxXnLUiMe5EYjMpvchRPWUGtovQVC%2bOlBQQOlceRyg%3d
292,Georgia Tech B,613,College,Men,Developmental,Southeast,Southeast Dev,8,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Wy5dNUpSBcUNcxNhFQg2vf3ywfEzBd8tBR4OOfod2K0%3d
293,Wingate,612,College,Men,Division III,Atlantic Coast,Carolina DIII,3,13,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=JWa4l%2f%2bnIi%2fGm3ITuiZ1%2b8VexQ4ylA4e%2fXL3Xg2Lke8%3d
294,South Carolina B,609,College,Men,Developmental,Atlantic Coast,Southern Atlantic Coast Dev,14,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=mONDmSvCI6jJhuWPghBBr7naxX5u8zFdcrKjnJ18gXE%3d
295,Washington B,609,College,Men,Division I,Northwest,Cascadia DI,3,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=sMWUfemdliyspLk0RFGmcftBy%2fX2I%2bNjoqARH3XMvns%3d
296,Beloit,601,College,Men,Division III,North Central,Lake Superior DIII,7,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=HlGG%2fTdcI7kDV449imN7Iicpl6yVOOqn0wi%2b5z1yI4Q%3d
297,Maryland B,600,College,Men,Developmental,Atlantic Coast,Colonial Dev,14,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=nwW73kAKWtNqGfx7nw13sYp4cXrRXm1UUkpCxFgBLRA%3d
298,St. Thomas,598,College,Men,Division III,North Central,Northwoods DIII,6,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=aRQVtAOPL6LvkKfhMH3IozImOqa1ztnUbu1ALNpBzPI%3d
299,Siena,596,College,Men,Division III,Metro East,Hudson Valley DIII,0,1,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=qXd%2bXEDHDS2RrF18BS3HxWDpR8vU9fPpSgm3Ywtrbt0%3d
300,SUNY-New Paltz,596,College,Men,Division I,Metro East,Hudson Valley DI,2,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=io1sFjbkHFs3NPCMaWPNuuQdCpRO8YgTgl5HxG%2fXwbg%3d
301,SUNY-Fredonia,594,College,Men,Division III,Metro East,Western NY DIII,12,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=%2f9fY3gGew%2f6E3eOQ8bkuOl1N8Poj0F6nA9LqKFtwFGg%3d
302,Ithaca,590,College,Men,Division III,Metro East,Western NY DIII,5,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=MsI3HtmyINbkjiJqSxX9tEJ9xI7MbVGtx3f2BfyoPzY%3d
303,Western Michigan,590,College,Men,Division I,Great Lakes,Michigan DI,1,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=2qonTeEQErtkDpT55hfZrXKY2rJAX9CnNaUjIQyWcNc%3d
304,Trinity,588,College,Men,Division III,South Central,Texas DIII,4,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=taKelKXvwQFffNjatsICxaYGmjJdQxR9ahmfySXYmiI%3d
305,Ferris State,583,College,Men,,Great Lakes,Michigan DI,3,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=udijQ%2bpYu%2b6M8CBBmYEbICuUSUmtwcD4lqltgizeAmc%3d
306,Clarkson,580,College,Men,Division III,Metro East,Western NY DIII,4,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ihvVODHHItA5sBQnh0QLQYK0lVtxBcZ233DimaGr09o%3d
307,Emerson,577,College,Men,Division III,New England,Metro Boston DIII,7,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=SVF170Z%2b2jYtsOECJ3ejxCkmJsep4QleD3SjFLQyvpw%3d
308,William & Mary B,575,College,Men,Developmental,Atlantic Coast,Southern Atlantic Coast Dev,13,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=22PGksTzvfv54%2bsAHG23V9iLVfrLZcWnVdm1VxoQr1A%3d
309,Northern Iowa,571,College,Men,Division I,North Central,West Plains DI,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=r6m2D8ezcmwyA0P4iiTCR2NtOMSPoJL8KtJKTT7MkfI%3d
310,Bucknell,563,College,Men,Division III,Ohio Valley,West Penn DIII,4,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=jnZ9ceiPFM31ub%2beTAOW8kVzTzef1S2%2bEB%2b0i4q1fs8%3d
311,Delaware B,562,College,Men,Developmental,Atlantic Coast,Colonial Dev,17,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=oSWzudGFmRWqi2Ytp%2bI5K8RXBh8E5acAbGItsI780F8%3d
312,Western Carolina,556,College,Men,Division I,Atlantic Coast,Carolina DI,3,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=CMI9hlJq0OIuKZ32pjPCgXWrrMIBYSF9mtZHYnLgWig%3d
313,North Dakota State,553,College,Men,Division I,North Central,Northwoods DI,0,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=81bIR5cyNLuKyGXFuSe23DA7h%2bHFxjZEDQk09s3SOYI%3d
314,James Madison B,549,College,Men,Developmental,Atlantic Coast,Southern Atlantic Coast Dev,19,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=9zF6oTzOzOv3O5k40opAdb%2bKF0%2bjjqkVb8I6ZIZUeao%3d
315,Brown B,548,College,Men,Developmental,New England,South New England Dev,9,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=PXjdgp04cUQSaIltptznnse26ag14ZsTx9Bm5LQVMiA%3d
316,Iowa State B,542,College,Men,Developmental,North Central,West Plains DI,6,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=FHm%2fKZixhRNx39%2bGDGlnwhfiJP9cgcYiNfMTVJSSQLE%3d
317,Portland State,540,College,Men,Division I,Northwest,Cascadia DI,4,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=dsiTXX207MwPNWDzXRSJKDGLq1jch9SabGrJScvY91k%3d
318,Bradley,539,College,Men,Division III,Great Lakes,Illinois DIII,9,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=CpP0eBwHy1HpCDC1RKysaKE%2bNQUj6nVzuDw6XQ02EoE%3d
319,College of New Jersey,537,College,Men,Division III,Metro East,Metro NY DIII,0,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=q1ox2wLUUoM78ARHLkrjZqALPr7sSRkkI4FLjIfnCKs%3d
320,Florida Gulf Coast,535,College,Men,Division I,Southeast,Florida DI,4,2,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=rm8v2TN9F%2fl7AqwiJR08kFRin72RfTB7S%2bvglpRLmvM%3d
321,Rhode Island,534,College,Men,Division I,New England,South New England DI,5,13,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=f5HzXz9i9Xj9JHIHV83UWI5gY3zUB7fQytM3D%2bKrstQ%3d
322,Toledo,531,College,Men,Division I,Ohio Valley,Ohio DI,7,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Wy8LvAeqflas07BAt2LXzshpcSyqr9H77HtchnxHFXw%3d
323,Embry-Riddle (Florida),527,College,Men,Division III,Southeast,Eastern Southeast DIII,8,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=OG2s9d4xe3VyCAaibq7gtQD5fjYkV9jUFPcbTVp9yI8%3d
324,LSU B,525,College,Men,Developmental,Southeast,Southeast Dev,5,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=XfUpatRAJzv5XDq%2fNukXDH1R6XPYrqij36naDIPuoO0%3d
325,Scranton,523,College,Men,Division III,Ohio Valley,East Penn DIII,4,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=KK3hTR4c63eNHwAAXpnku%2feVdTw94TnAjs2GKjpyHfw%3d
326,Southern Indiana,522,College,Men,Division I,Great Lakes,East Plains DI,4,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=PCyD2%2b7qcPjwjfJho7ylTxeNduAonHKOYjVZM7QC1hg%3d
327,Wright State,517,College,Men,Division I,Ohio Valley,Ohio DI,7,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=t%2flARcTO1%2fQjm%2fRmto5EBsXg4VOzVE5g3GnMLvGON8w%3d
328,Wentworth,516,College,Men,Division III,New England,Metro Boston DIII,8,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=5Ek5TFSus21CeAVRFbINHsmRuWwT%2bBi9NAunF6uKcAI%3d
329,Muhlenberg,511,College,Men,Division III,Ohio Valley,East Penn DIII,6,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=GmaamXCHkTsE4fr8ls6hLivyJCHhKSG%2bTjiyrqYB7IM%3d
330,Penn State B,508,College,Men,Developmental,Ohio Valley,Ohio Valley Dev,9,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=wo1hjQG57%2bodlTVjK5TEuDjDKkIIKA3jYjJwDpUq%2foo%3d
331,Troy,506,College,Men,Division I,Southeast,Gulf Coast DI,2,13,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=btQoovlRHZGD8w%2fYrBQVLvhs%2fvnvgYpl1%2b88153Y3tM%3d
332,Biola,505,College,Men,Division III,Southwest,Southwest DIII,1,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=hOkxt5GF%2feJe2qdsBec0l%2fZQLQJWsJ2vDaOYPNqmuX8%3d
333,Clark,504,College,Men,Division III,New England,South New England DIII,2,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=aIOD8WQ3f1FXl2ZMSNQv32nYGLv0dPklP70uXwIZTss%3d
334,Ohio Northern,500,College,Men,Division III,Ohio Valley,Ohio DIII,4,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=vpfOmQRHNKaV6J%2bmdDYE3ouCJECR0ixgcD0mDXwtnkc%3d
335,Massachusetts-Lowell,499,College,Men,Division I,New England,Metro Boston DI,2,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Ts4osO8c4uBzCXNdhlFRymQmIUm6VIPvhpTM1Y6VcJI%3d
336,Caltech,496,College,Men,Division III,Southwest,Southwest DIII,2,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=LiHaYi1tIWGHoWFQ3NEgEBBxFhOeKHGLaPesP%2bmoEyg%3d
337,Cal Poly-SLO B,492,College,Men,Developmental,Southwest,Southwest Dev,6,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ApU9WPdRVJyNha3bgKc6dodn%2fOhBiWaWZoOlhUIPXDQ%3d
338,Dickinson,490,College,Men,Division III,Ohio Valley,West Penn DIII,7,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=DEx87MwgmFABNKEwSZCpAciAwR%2fHSsENtp0p%2fuIDDhI%3d
339,Virginia Tech B,488,College,Men,Developmental,Atlantic Coast,Southern Atlantic Coast Dev,3,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ID1d4LMnRKS%2ffobOVc1xEzucASrb3QO4oMFLCxb2P0U%3d
340,Central Arkansas,488,College,Men,Division I,South Central,Ozarks DI,4,13,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=M%2brCAYxH15UEhX07FvTmFZwIEzPypGsqAg1sarRpw9E%3d
341,Dartmouth B,484,College,Men,Developmental,New England,North New England Dev,13,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=SaIIEL%2fQ%2fZACqlqG6eSEhSb4zAikyGYoH6L41KYB1Qg%3d
342,Stetson,477,College,Men,Division III,Southeast,Eastern Southeast DIII,3,15,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=jJm9yHhd%2bYXvQtYp2QPkhTF5kqn0vyOBuNfkEtIk2w4%3d
343,Notre Dame B,470,College,Men,Developmental,Great Lakes,Great Lakes Dev,8,5,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Isa1V%2b7nSjZvWxfe1IPMM341mcqoDymjzpaMSH2S79M%3d
344,Purdue B,468,College,Men,Developmental,Great Lakes,Great Lakes Dev,4,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=eTmly0j%2f%2fqmS7eHYIoMB97FQfJZXZyy%2b1j%2bnAz3WW84%3d
345,Central Florida B,463,College,Men,Developmental,Southeast,Southeast Dev,4,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=842vS6ZNNmk9D2SnyCw9%2bVTQ9lziW4BK%2b34Wz0rr77g%3d
346,Grand Canyon,462,College,Men,Division I,Southwest,Desert DI,2,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=CZMmikYPSQy108Ud5bRugtuU5z6dfsFwivObSl%2fym4M%3d
347,Trine,458,College,Men,Division III,Great Lakes,East Plains DIII,2,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=U6v9jNSxTw24tO0io9MeQ1qpFvPHBM3PyM3QexmIuug%3d
348,Westfield State,457,College,Men,Division III,New England,South New England DIII,2,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=OFDw9HXq468zD3qDqCCSbL9KXbouhK%2bL5M6OtrpXwFg%3d
349,Eastern Illinois,457,College,Men,Division III,Great Lakes,Illinois DIII,8,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=hXdsipkaDAETzYVPSGSCmTlVWGJMdGiu2RuHWXZE8Bw%3d
350,Northwestern B,451,College,Men,Developmental,Great Lakes,Great Lakes Dev,12,8,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=H297i2buLne8oXLsE5feteopqOx9XSmaUVQO%2fCErcVI%3d
351,Vassar,449,College,Men,Division III,Metro East,Hudson Valley DIII,0,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=rSD6Iar3P4myu37nJVppa2gMb5pc5Q6KNish1YwotqI%3d
352,Southern Illinois-Edwardsville,446,College,Men,,Great Lakes,Illinois DI,4,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=bN%2blQeORVFzw7DyaQHnNr5VcMy2O5jF9zXEDxVvVoSU%3d
353,Illinois-Chicago,444,College,Men,Division I,Great Lakes,Illinois DI,4,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=ZHDIklrrdHIRw%2fVO6zJBifnDYLhyZfrI1Rp6XLd9cgk%3d
354,Towson,437,College,Men,Division I,Atlantic Coast,Colonial DI,1,10,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=%2bK42lloKqmko6zlyZZAAlKuInv9oeFqDevch5xdEwMg%3d
355,Kenyon,433,College,Men,Division III,Ohio Valley,Ohio DIII,3,3,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=5CnvH0ffmFLR0LnYCG0bp%2fCaX0Ip1EV1rLED9E7iaZ0%3d
356,Seattle,432,College,Men,Division III,Northwest,Northwest DIII,0,7,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=0pfnG%2bm5IvcKxE1XjWu0%2bX8pdPuCxApeAVfOE%2fS08q0%3d
357,Keene State,428,College,Men,Division III,New England,North New England DIII,3,12,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=zUR9glRaZQOT4Ead58GlyBNt6QhO2Fmoj3v7cCOrEa8%3d
358,Southern Mississippi,428,College,Men,Division I,Southeast,Gulf Coast DI,2,17,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=Yq4%2bDuiOozvTXLgWJvCvR785loE7t7JyU8N%2fIldpWA8%3d
359,Allegheny,414,College,Men,Division III,Ohio Valley,West Penn DIII,6,11,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=OXUluWJiNfBW5rSH0d5Ge3RRst1L%2bF%2bfq7Sx7gL5HcY%3d
360,Ave Maria,412,College,Men,Division III,Southeast,Eastern Southeast DIII,0,4,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=8ShWvfYYnz1BK7Tooodbk%2fFRbXENYF5Nyk14eD2IHxM%3d
361,Northeastern B,408,College,Men,Developmental,New England,Metro Boston Dev,12,6,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=JRVXSoSQW79Db2X9SHKovql5%2fUDQhb6brBhXH%2bqXGFc%3d
362,Kent State,407,College,Men,Division I,Ohio Valley,Ohio DI,5,14,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=5AfvVcfy85obKcwq%2fhkMjMsy9TlxhF6f0AyyY0rGEyA%3d
363,California-Davis B,404,College,Men,Developmental,Southwest,Southwest Dev,5,9,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=c2ERgK4SSEaAYtB2mc323g5a2q8zJN%2f0DMMpUeYroAs%3d
364,California-Irvine,400,College,Men,Division I,Southwest,SoCal DI,4,17,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=3W6YG0aGu8d0oHGrDVZj6pOH4U9TubOurdCpSyFM2ic%3d
365,Colorado-Mesa,392,College,Men,Division I,South Central,Rocky Mountain DI,1,17,https://play.usaultimate.org/teams/events/Eventteam/?TeamId=rRXCHQV6HfgRmdRqz%2fYGtFk4qTTWMnfNqw719YqFvRM%3d
